CD_UF;NM_UF;SIGLA_UF;NM_REGIA
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
29;Bahia;BA;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
28;Sergipe;SE;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
27;Alagoas;AL;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
26;Pernambuco;PE;Nordeste
